Nama Cabang,Nomor #,Tanggal,Kode Barang,Nama Barang,Nama Gudang,Akun Penyesuaian Persediaan,Tipe Penyesuaian,Kuantitas,Total Biaya
1155.DPKPAR,IA.2025.01.00356,31/01/2025,200184,TOPLES UK 18 LTR,1155.1-G.Depok - Raya Parung (DPKPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,96000.0
1155.DPKPAR,IA.2025.01.00356,31/01/2025,200182,TIMER DIGITAL,1155.1-G.Depok - Raya Parung (DPKPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,82471.018795
1155.DPKPAR,IA.2025.01.00356,31/01/2025,200152,SENDOK TAKAR 12 GRM,1155.1-G.Depok - Raya Parung (DPKPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,2186.622026
1155.DPKPAR,IA.2025.01.00356,31/01/2025,200720,PEMATIK KOMPOR,1155.1-G.Depok - Raya Parung (DPKPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,70000.0
1155.DPKPAR,IA.2025.01.00356,31/01/2025,200108,PANCI MIE,1155.1-G.Depok - Raya Parung (DPKPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,840518.782212
1155.DPKPAR,IA.2025.01.00356,31/01/2025,200142,SARINGAN MIE,1155.1-G.Depok - Raya Parung (DPKPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,444410.716794
1155.DPKPAR,IA.2025.01.00356,31/01/2025,200329,SEAL PACK DIMSUM,1155.1-G.Depok - Raya Parung (DPKPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,204102.76476
1155.DPKPAR,IA.2025.01.00356,31/01/2025,200154,SENDOK TAKAR STAINLESS,1155.1-G.Depok - Raya Parung (DPKPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,79631.321114
1155.DPKPAR,IA.2025.01.00356,31/01/2025,200185,TOPLES UK 4 LTR,1155.1-G.Depok - Raya Parung (DPKPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,43999.99877
1155.DPKPAR,IA.2025.01.00356,31/01/2025,100120,KESET BIHUN GULUNG (POTONGAN),1155.1-G.Depok - Raya Parung (DPKPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,3374566.345952
1155.DPKPAR,IA.2025.01.00356,31/01/2025,200083,GELAS TEA,1155.1-G.Depok - Raya Parung (DPKPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,40.0,206052.0746
1155.DPKPAR,IA.2025.01.00356,31/01/2025,200132,PISAU BUAH BESAR,1155.1-G.Depok - Raya Parung (DPKPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,119999.981784
1155.DPKPAR,IA.2025.01.00356,31/01/2025,200393,KESET KOTAK KARET LUBANG,1155.1-G.Depok - Raya Parung (DPKPAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,469209.373224
1156.CBIMAY,IA.2025.01.00215,31/01/2025,200083,GELAS TEA,1156.1-G.Bogor - Raya Mayor Oking (CBIMAY),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,30.0,154539.05595
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200083,GELAS TEA,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,35.0,180295.565275
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200166,SPATULA STAINLESS,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,9.0,674995.054887
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200142,SARINGAN MIE,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,40.0,2962738.11196
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200329,SEAL PACK DIMSUM,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,25.0,850428.1865
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200168,SUTIL,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,7.0,342234.262545
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200154,SENDOK TAKAR STAINLESS,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,119446.981671
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,15.0,604323.58395
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200105,PANCI DANDANG DIMSUM UK 36,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,2324999.997175
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200081,GELAS MINUMAN HANGAT,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,30.0,649999.98564
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200153,SENDOK TAKAR PLASTIK,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,350118.37542
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200729,BABY CHAIR,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,1484841.146705
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200143,SARINGAN MINYAK,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,599999.99897
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200753,BAK THAWING BULAT 80 L,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,330000.0
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200182,TIMER DIGITAL,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,30.0,494826.11277
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200127,PIRING HAWAI BLACK,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,60.0,1392855.3594
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200720,PEMATIK KOMPOR,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,30.0,525000.0
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200326,SEAL PACK POWDER,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,25.0,400089.232725
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200152,SENDOK TAKAR 12 GRM,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,21866.22026
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200044,CAPIT SNACK ( BESAR ),1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,160000.0064
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200108,PANCI MIE,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,60.0,4202593.91106
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200712,KLAKAT PREMIUM,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,60.0,952073.31018
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200641,PALLET HIJAU (FROZEN),1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,3718500.000085
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200590,MESIN CUP SEALER,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,744231.310621
1159.KYBFAT,IA.2025.01.00503,31/01/2025,200596,TROLLI LOADING,1159.1-G.Jaksel - Fatmawati Raya (KYBFAT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,3099999.981898
1160.CKGINT,IA.2025.01.00614,31/01/2025,200246,KNOP F/GAS COOK DIAL,1160.1-G.Jaktim - Raden Intan (CKGINT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,139544.219896
1160.CKGINT,IA.2025.01.00614,31/01/2025,200237,GAS KNOP DIA 8 MM W,1160.1-G.Jaktim - Raden Intan (CKGINT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,140704.02674
1160.CKGINT,IA.2025.01.00614,31/01/2025,200166,SPATULA STAINLESS,1160.1-G.Jaktim - Raden Intan (CKGINT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,149998.901086
1160.CKGINT,IA.2025.01.00614,31/01/2025,200412,LOGGER,1160.1-G.Jaktim - Raden Intan (CKGINT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,930847.547308
1160.CKGINT,IA.2025.01.00614,31/01/2025,200451,THERMOCOUPLE,1160.1-G.Jaktim - Raden Intan (CKGINT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,139266.169445
1160.CKGINT,IA.2025.01.00614,31/01/2025,200133,PISAU BUAH KECIL,1160.1-G.Jaktim - Raden Intan (CKGINT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,50203.929592
1160.CKGINT,IA.2025.01.00614,31/01/2025,200739,NAMPAN KARET KOTAK (DIMSUM),1160.1-G.Jaktim - Raden Intan (CKGINT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,901892.631444
1160.CKGINT,IA.2025.01.00614,31/01/2025,200238,GAS KNOP F/JP SERIES,1160.1-G.Jaktim - Raden Intan (CKGINT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,108001.989956
1160.CKGINT,IA.2025.01.00614,31/01/2025,200142,SARINGAN MIE,1160.1-G.Jaktim - Raden Intan (CKGINT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,740684.52799
1160.CKGINT,IA.2025.01.00614,31/01/2025,200450,TERMOMETER,1160.1-G.Jaktim - Raden Intan (CKGINT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,194530.027626
1160.CKGINT,IA.2025.01.00614,31/01/2025,200259,PILOT 250 MM (KOMPOR HIGH PREASURE),1160.1-G.Jaktim - Raden Intan (CKGINT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,100001.022608
1160.CKGINT,IA.2025.01.00614,31/01/2025,200037,"THERMOCOUPLE 2C 24"" GS 2185 (GRIDLE)",1160.1-G.Jaktim - Raden Intan (CKGINT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,292739.256392
1160.CKGINT,IA.2025.01.00614,31/01/2025,200068,GARPU ADUKAN MIE,1160.1-G.Jaktim - Raden Intan (CKGINT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,259875.205956
1160.CKGINT,IA.2025.01.00614,31/01/2025,200720,PEMATIK KOMPOR,1160.1-G.Jaktim - Raden Intan (CKGINT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,17500.0
1160.CKGINT,IA.2025.01.00614,31/01/2025,200609,TERMOGUN,1160.1-G.Jaktim - Raden Intan (CKGINT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,498061.876054
1161.KYBLEN,IA.2025.01.00681,31/01/2025,200642,PALLET BIRU (DRY),1161.1-G.Jaksel - Lenteng Agung (KYBLEN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,743700.0
1162.PBGHAR,IA.2025.01.00596,31/01/2025,200071,GAS BURNER ( LONG SHUN ),1162.1-G.Purbalingga - Mt. Haryono (PBGHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,450000.0
1162.PBGHAR,IA.2025.01.00596,31/01/2025,200231,FAUCET STOP TAP,1162.1-G.Purbalingga - Mt. Haryono (PBGHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1789936.032608
1162.PBGHAR,IA.2025.01.00596,31/01/2025,200259,PILOT 250 MM (KOMPOR HIGH PREASURE),1162.1-G.Purbalingga - Mt. Haryono (PBGHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,50000.511304
1162.PBGHAR,IA.2025.01.00596,31/01/2025,200255,NOZZLE PILOT 0.35,1162.1-G.Purbalingga - Mt. Haryono (PBGHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,151807.8
1162.PBGHAR,IA.2025.01.00596,31/01/2025,200246,KNOP F/GAS COOK DIAL,1162.1-G.Purbalingga - Mt. Haryono (PBGHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,209316.329844
1164.TNAMAN,IA.2025.01.00710,31/01/2025,200083,GELAS TEA,1164.1-G.Jakpus - Raya Mangga Besar (TNAMAN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,100.0,515130.1865
1164.TNAMAN,IA.2025.01.00710,31/01/2025,200266,PISAU GILING DAGING,1164.1-G.Jakpus - Raya Mangga Besar (TNAMAN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,119987.675065
1164.TNAMAN,IA.2025.01.00710,31/01/2025,200376,HARD COVER MENU DIMSUM,1164.1-G.Jakpus - Raya Mangga Besar (TNAMAN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,8931.351824
1165.KYBKEM,IA.2025.01.00548,31/01/2025,200266,PISAU GILING DAGING,1165.1-G.Jaksel - Kemang Raya (KYBKEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,119987.675065
1165.KYBKEM,IA.2025.01.00548,31/01/2025,200238,GAS KNOP F/JP SERIES,1165.1-G.Jaksel - Kemang Raya (KYBKEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,54000.994978
1167.CPTPON,IA.2025.01.00736,31/01/2025,200237,GAS KNOP DIA 8 MM W,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,281408.05348
1167.CPTPON,IA.2025.01.00736,31/01/2025,200187,TOPLES UK 9 LTR,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,150000.0
1167.CPTPON,IA.2025.01.00736,31/01/2025,200182,TIMER DIGITAL,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,82471.018795
1167.CPTPON,IA.2025.01.00736,31/01/2025,200238,GAS KNOP F/JP SERIES,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,216003.979912
1167.CPTPON,IA.2025.01.00736,31/01/2025,200142,SARINGAN MIE,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,888821.433588
1167.CPTPON,IA.2025.01.00736,31/01/2025,200122,PEMUKUL DAGING,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,69101.314543
1167.CPTPON,IA.2025.01.00736,31/01/2025,200173,TEKO BESAR ( BIANG TEH ),1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,64999.999996
1167.CPTPON,IA.2025.01.00736,31/01/2025,200168,SUTIL,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,97781.21787
1167.CPTPON,IA.2025.01.00736,31/01/2025,200450,TERMOMETER,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,194530.027626
1167.CPTPON,IA.2025.01.00736,31/01/2025,200154,SENDOK TAKAR STAINLESS,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,39815.660557
1167.CPTPON,IA.2025.01.00736,31/01/2025,200248,LEFT WATER TAP-RIGHT 02303964 (PD.2458E2,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1511039.895462
1167.CPTPON,IA.2025.01.00736,31/01/2025,200043,BOTOL SPRAY,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,79206.69926
1167.CPTPON,IA.2025.01.00736,31/01/2025,200037,"THERMOCOUPLE 2C 24"" GS 2185 (GRIDLE)",1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,585478.512784
1167.CPTPON,IA.2025.01.00736,31/01/2025,200185,TOPLES UK 4 LTR,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,109999.996925
1167.CPTPON,IA.2025.01.00736,31/01/2025,200272,SAFETY GAS VALVE WITH INLET BRACKET&SREW,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,3212888.815384
1167.CPTPON,IA.2025.01.00736,31/01/2025,200191,WAJAN BESI UK 50',1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,125000.009254
1167.CPTPON,IA.2025.01.00736,31/01/2025,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,80576.47786
1167.CPTPON,IA.2025.01.00736,31/01/2025,200451,THERMOCOUPLE,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,557064.67778
1167.CPTPON,IA.2025.01.00736,31/01/2025,200047,CETING TRADISI ( BESAR ),1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,225026.95246
1167.CPTPON,IA.2025.01.00736,31/01/2025,200192,WAJAN BESI UK 70',1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,299995.65989
1167.CPTPON,IA.2025.01.00736,31/01/2025,200242,GAS VALVE HP DOUBLE TURBO,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,558000.0
1167.CPTPON,IA.2025.01.00736,31/01/2025,200256,PIEZO IGNITER UK 18.MM,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,296127.260244
1167.CPTPON,IA.2025.01.00736,31/01/2025,200078,GELAS KARYAWAN,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,26048.00354
1167.CPTPON,IA.2025.01.00736,31/01/2025,200152,SENDOK TAKAR 12 GRM,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,4373.244052
1167.CPTPON,IA.2025.01.00736,31/01/2025,200044,CAPIT SNACK ( BESAR ),1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,32000.00128
1167.CPTPON,IA.2025.01.00736,31/01/2025,200261,PILOT BURNER F/BUNSEN,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,829615.477524
1167.CPTPON,IA.2025.01.00736,31/01/2025,200108,PANCI MIE,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,24.0,1681037.564424
1167.CPTPON,IA.2025.01.00736,31/01/2025,200068,GARPU ADUKAN MIE,1167.1-G.Tangsel - Pondok Betung Raya (CPTPON),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,129937.602978
1169.SORBOJ,IA.2025.01.00732,31/01/2025,200182,TIMER DIGITAL,1169.1-G.Bandung - Bojongsoang (SORBOJ),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,164942.03759
1169.SORBOJ,IA.2025.01.00732,31/01/2025,200167,STIK DRUM,1169.1-G.Bandung - Bojongsoang (SORBOJ),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,11000.0
1169.SORBOJ,IA.2025.01.00732,31/01/2025,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1169.1-G.Bandung - Bojongsoang (SORBOJ),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,161152.95572
1169.SORBOJ,IA.2025.01.00732,31/01/2025,200345,BASKOM KOTAK BESAR,1169.1-G.Bandung - Bojongsoang (SORBOJ),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,304581.997336
1169.SORBOJ,IA.2025.01.00732,31/01/2025,200166,SPATULA STAINLESS,1169.1-G.Bandung - Bojongsoang (SORBOJ),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,299997.802172
1169.SORBOJ,IA.2025.01.00732,31/01/2025,200329,SEAL PACK DIMSUM,1169.1-G.Bandung - Bojongsoang (SORBOJ),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,170085.6373
1169.SORBOJ,IA.2025.01.00732,31/01/2025,200259,PILOT 250 MM (KOMPOR HIGH PREASURE),1169.1-G.Bandung - Bojongsoang (SORBOJ),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,100001.022608
1169.SORBOJ,IA.2025.01.00732,31/01/2025,200083,GELAS TEA,1169.1-G.Bandung - Bojongsoang (SORBOJ),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,36.0,185446.86714
1169.SORBOJ,IA.2025.01.00732,31/01/2025,200132,PISAU BUAH BESAR,1169.1-G.Bandung - Bojongsoang (SORBOJ),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,119999.981784
1169.SORBOJ,IA.2025.01.00732,31/01/2025,200157,SEROK BESAR KAWAT,1169.1-G.Bandung - Bojongsoang (SORBOJ),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,80000.0
1169.SORBOJ,IA.2025.01.00732,31/01/2025,200325,SEAL PACK 3.5 LTR/3500 ML,1169.1-G.Bandung - Bojongsoang (SORBOJ),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,160122.986472
1169.SORBOJ,IA.2025.01.00732,31/01/2025,200133,PISAU BUAH KECIL,1169.1-G.Bandung - Bojongsoang (SORBOJ),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,50203.929592
1169.SORBOJ,IA.2025.01.00732,31/01/2025,200256,PIEZO IGNITER UK 18.MM,1169.1-G.Bandung - Bojongsoang (SORBOJ),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,148063.630122
1172.KYBAMP,IA.2025.01.00442,31/01/2025,200259,PILOT 250 MM (KOMPOR HIGH PREASURE),1172.1-G.Jaksel - Ampera Raya (KYBAMP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,50000.511304
1172.KYBAMP,IA.2025.01.00442,31/01/2025,200037,"THERMOCOUPLE 2C 24"" GS 2185 (GRIDLE)",1172.1-G.Jaksel - Ampera Raya (KYBAMP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,146369.628196
1172.KYBAMP,IA.2025.01.00442,31/01/2025,200451,THERMOCOUPLE,1172.1-G.Jaksel - Ampera Raya (KYBAMP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,139266.169445
1172.KYBAMP,IA.2025.01.00442,31/01/2025,200266,PISAU GILING DAGING,1172.1-G.Jaksel - Ampera Raya (KYBAMP),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,119987.675065
1175.TJPGUN,IA.2025.01.00585,31/01/2025,200166,SPATULA STAINLESS,1175.1-G.Jakut - Gunung Sahari Raya (TJPGUN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,74999.450543
1175.TJPGUN,IA.2025.01.00585,31/01/2025,200154,SENDOK TAKAR STAINLESS,1175.1-G.Jakut - Gunung Sahari Raya (TJPGUN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,79631.321114
1175.TJPGUN,IA.2025.01.00585,31/01/2025,200266,PISAU GILING DAGING,1175.1-G.Jakut - Gunung Sahari Raya (TJPGUN),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,119987.675065
1177.TGRKUT,IA.2025.01.00738,31/01/2025,200142,SARINGAN MIE,1177.1-G.Tangerang - Raya Kutabumi (TGRKUT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,36.0,2666464.300764
1177.TGRKUT,IA.2025.01.00738,31/01/2025,200122,PEMUKUL DAGING,1177.1-G.Tangerang - Raya Kutabumi (TGRKUT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,276405.258172
1177.TGRKUT,IA.2025.01.00738,31/01/2025,200037,"THERMOCOUPLE 2C 24"" GS 2185 (GRIDLE)",1177.1-G.Tangerang - Raya Kutabumi (TGRKUT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,292739.256392
1177.TGRKUT,IA.2025.01.00738,31/01/2025,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1177.1-G.Tangerang - Raya Kutabumi (TGRKUT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,161152.95572
1177.TGRKUT,IA.2025.01.00738,31/01/2025,200451,THERMOCOUPLE,1177.1-G.Tangerang - Raya Kutabumi (TGRKUT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,278532.33889
1177.TGRKUT,IA.2025.01.00738,31/01/2025,200083,GELAS TEA,1177.1-G.Tangerang - Raya Kutabumi (TGRKUT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,120.0,618156.2238
1177.TGRKUT,IA.2025.01.00738,31/01/2025,200266,PISAU GILING DAGING,1177.1-G.Tangerang - Raya Kutabumi (TGRKUT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,239975.35013
1177.TGRKUT,IA.2025.01.00738,31/01/2025,200166,SPATULA STAINLESS,1177.1-G.Tangerang - Raya Kutabumi (TGRKUT),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,299997.802172
