Nama Cabang,Nomor #,Tanggal,Kode Barang,Nama Barang,Nama Gudang,Akun Penyesuaian Persediaan,Tipe Penyesuaian,Kuantitas,Total Biaya
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200187,TOPLES UK 9 LTR,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,89999.998107
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200184,TOPLES UK 18 LTR,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,287999.999838
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200182,TIMER DIGITAL,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,65212.117935
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200326,SEAL PACK POWDER,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,47999.988219
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200108,PANCI MIE,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,66.0,4639327.75746
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200142,SARINGAN MIE,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,16.0,1163631.445424
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200104,NAMPAN KOTAK LICIN,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,30.0,749571.79908
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200174,TEMPAT SENDOK,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,44972.281992
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200127,PIRING HAWAI BLACK,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,60.0,1395565.29396
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200590,MESIN CUP SEALER,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,774983.88579
1141.SDAIMA,IA.2024.02.01699,29/02/2024,200550,PRINTER IW 800,1141.1-G.Sidoarjo - Imam Bonjol (SDAIMA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,2405089.642712
1142.CMSAHM,IA.2024.02.01168,29/02/2024,200149,SENDOK ES STAINLESS,1142.1-G.Ciamis - Jendral Ahmad Yani (CMSAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,4591.014426
1142.CMSAHM,IA.2024.02.01168,29/02/2024,200393,KESET KOTAK KARET LUBANG,1142.1-G.Ciamis - Jendral Ahmad Yani (CMSAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,934214.995336
1142.CMSAHM,IA.2024.02.01168,29/02/2024,200166,SPATULA STAINLESS,1142.1-G.Ciamis - Jendral Ahmad Yani (CMSAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,149616.431226
1142.CMSAHM,IA.2024.02.01168,29/02/2024,200143,SARINGAN MINYAK,1142.1-G.Ciamis - Jendral Ahmad Yani (CMSAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,119999.973454
1142.CMSAHM,IA.2024.02.01168,29/02/2024,200078,GELAS KARYAWAN,1142.1-G.Ciamis - Jendral Ahmad Yani (CMSAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,25000.94032
1142.CMSAHM,IA.2024.02.01168,29/02/2024,200142,SARINGAN MIE,1142.1-G.Ciamis - Jendral Ahmad Yani (CMSAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,436361.792034
1142.CMSAHM,IA.2024.02.01168,29/02/2024,200152,SENDOK TAKAR 12 GRM,1142.1-G.Ciamis - Jendral Ahmad Yani (CMSAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,0.12786
1142.CMSAHM,IA.2024.02.01168,29/02/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1142.1-G.Ciamis - Jendral Ahmad Yani (CMSAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,78921.926652
1142.CMSAHM,IA.2024.02.01168,29/02/2024,200083,GELAS TEA,1142.1-G.Ciamis - Jendral Ahmad Yani (CMSAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,120.0,625714.0626
1142.CMSAHM,IA.2024.02.01168,29/02/2024,200043,BOTOL SPRAY,1142.1-G.Ciamis - Jendral Ahmad Yani (CMSAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,157974.79686
1142.CMSAHM,IA.2024.02.01168,29/02/2024,200092,KLAKAT DIMSUM,1142.1-G.Ciamis - Jendral Ahmad Yani (CMSAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,399998.0725
1142.CMSAHM,IA.2024.02.01168,29/02/2024,200641,PALLET HIJAU (FROZEN),1142.1-G.Ciamis - Jendral Ahmad Yani (CMSAHM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1487400.021564
1144.LMGSUD,IA.2024.02.01626,29/02/2024,200108,PANCI MIE,1144.1-G.Lamongan - Panglima Sudirman (LMGSUD),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,210878.53443
1144.LMGSUD,IA.2024.02.01626,29/02/2024,200106,PANCI ENDAPAN MINYAK UK 40,1144.1-G.Lamongan - Panglima Sudirman (LMGSUD),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,524999.986468
1144.LMGSUD,IA.2024.02.01626,29/02/2024,200114,PANCI ORCHID UK 36,1144.1-G.Lamongan - Panglima Sudirman (LMGSUD),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,199999.999206
1144.LMGSUD,IA.2024.02.01626,29/02/2024,200412,LOGGER,1144.1-G.Lamongan - Panglima Sudirman (LMGSUD),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,414065.593188
1148.SPASIL,IA.2024.02.01620,29/02/2024,200142,SARINGAN MIE,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,436361.792034
1148.SPASIL,IA.2024.02.01620,29/02/2024,200122,PEMUKUL DAGING,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,135786.574178
1148.SPASIL,IA.2024.02.01620,29/02/2024,200154,SENDOK TAKAR STAINLESS,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,110815.853832
1148.SPASIL,IA.2024.02.01620,29/02/2024,200048,CETING TRADISI ( KECIL ),1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,3493.045233
1148.SPASIL,IA.2024.02.01620,29/02/2024,200185,TOPLES UK 4 LTR,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,65999.773383
1148.SPASIL,IA.2024.02.01620,29/02/2024,200083,GELAS TEA,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,60.0,312857.0313
1148.SPASIL,IA.2024.02.01620,29/02/2024,200092,KLAKAT DIMSUM,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,399998.0725
1148.SPASIL,IA.2024.02.01620,29/02/2024,200187,TOPLES UK 9 LTR,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,59999.998738
1148.SPASIL,IA.2024.02.01620,29/02/2024,200325,SEAL PACK 3.5 LTR/3500 ML,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,119995.792896
1148.SPASIL,IA.2024.02.01620,29/02/2024,200149,SENDOK ES STAINLESS,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,13773.043278
1148.SPASIL,IA.2024.02.01620,29/02/2024,200346,BASKOM STAINLESS 12 CM,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,19118.870364
1148.SPASIL,IA.2024.02.01620,29/02/2024,200127,PIRING HAWAI BLACK,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,60.0,1395565.29396
1148.SPASIL,IA.2024.02.01620,29/02/2024,200184,TOPLES UK 18 LTR,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,287999.999838
1148.SPASIL,IA.2024.02.01620,29/02/2024,200044,CAPIT SNACK ( BESAR ),1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,32002.968812
1148.SPASIL,IA.2024.02.01620,29/02/2024,200604,LOCKER SET,1148.1-G.Tasikmalaya - Siliwangi (SPASIL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,1203505.77979
1150.SMGWOL,IA.2024.02.01692,29/02/2024,200122,PEMUKUL DAGING,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,135786.574178
1150.SMGWOL,IA.2024.02.01692,29/02/2024,200086,GOLOK,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,34998.40404
1150.SMGWOL,IA.2024.02.01692,29/02/2024,200043,BOTOL SPRAY,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,78987.39843
1150.SMGWOL,IA.2024.02.01692,29/02/2024,200329,SEAL PACK DIMSUM,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,67999.99994
1150.SMGWOL,IA.2024.02.01692,29/02/2024,200092,KLAKAT DIMSUM,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,100.0,799996.145
1150.SMGWOL,IA.2024.02.01692,29/02/2024,200345,BASKOM KOTAK BESAR,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,160497.485668
1150.SMGWOL,IA.2024.02.01692,29/02/2024,200393,KESET KOTAK KARET LUBANG,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,467107.497668
1150.SMGWOL,IA.2024.02.01692,29/02/2024,200325,SEAL PACK 3.5 LTR/3500 ML,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,159994.390528
1150.SMGWOL,IA.2024.02.01692,29/02/2024,200412,LOGGER,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,414065.593188
1150.SMGWOL,IA.2024.02.01692,29/02/2024,200184,TOPLES UK 18 LTR,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,239999.999865
1150.SMGWOL,IA.2024.02.01692,29/02/2024,200182,TIMER DIGITAL,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,26084.847174
1150.SMGWOL,IA.2024.02.01692,29/02/2024,200068,GARPU ADUKAN MIE,1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,79363.548362
1150.SMGWOL,IA.2024.02.01692,29/02/2024,200053,DISPENSER,1150.1-G.Semarang - Wolter Monginsidi ,Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,198552.656848
1150.SMGWOL,IA.2024.02.01692,29/02/2024,200642,PALLET BIRU (DRY),1150.1-G.Semarang - Wolter Monginsidi (SMGWOL),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,1487400.0
1151.GGPDAA,IA.2024.02.01779,29/02/2024,200108,PANCI MIE,1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,50.0,3514642.2405
1151.GGPDAA,IA.2024.02.01779,29/02/2024,200641,PALLET HIJAU (FROZEN),1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,2974800.043128
1151.GGPDAA,IA.2024.02.01779,29/02/2024,200642,PALLET BIRU (DRY),1151.1-G.Jakbar - Raya Daan Mogot (GGPDAA),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,3718500.0
1152.TNACEM,IA.2024.02.01070,29/02/2024,200191,WAJAN BESI UK 50',1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,125025.404404
1152.TNACEM,IA.2024.02.01070,29/02/2024,200142,SARINGAN MIE,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,436361.792034
1152.TNACEM,IA.2024.02.01070,29/02/2024,200040,BALON WHISK,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,130154.830166
1152.TNACEM,IA.2024.02.01070,29/02/2024,200329,SEAL PACK DIMSUM,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,203999.99982
1152.TNACEM,IA.2024.02.01070,29/02/2024,200042,BOTOL KECAP KECIL,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,100000.0
1152.TNACEM,IA.2024.02.01070,29/02/2024,200347,BASKOM STAINLESS 18 CM,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,80000.509216
1152.TNACEM,IA.2024.02.01070,29/02/2024,200154,SENDOK TAKAR STAINLESS,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,110815.853832
1152.TNACEM,IA.2024.02.01070,29/02/2024,200275,SARINGAN FRYER,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,587356.094636
1152.TNACEM,IA.2024.02.01070,29/02/2024,200043,BOTOL SPRAY,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,157974.79686
1152.TNACEM,IA.2024.02.01070,29/02/2024,200449,TEMPAT TIMER,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,149647.081635
1152.TNACEM,IA.2024.02.01070,29/02/2024,200145,SARINGAN TEH GACOAN,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,57911.242382
1152.TNACEM,IA.2024.02.01070,29/02/2024,200348,BASKOM STAINLESS UK 14 CM,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,37033.97196
1152.TNACEM,IA.2024.02.01070,29/02/2024,200192,WAJAN BESI UK 70',1152.1-G.Jakpus - Cempaka Putih Timur ,Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,299638.559722
1152.TNACEM,IA.2024.02.01070,29/02/2024,200184,TOPLES UK 18 LTR,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,287999.999838
1152.TNACEM,IA.2024.02.01070,29/02/2024,200182,TIMER DIGITAL,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,26084.847174
1152.TNACEM,IA.2024.02.01070,29/02/2024,200345,BASKOM KOTAK BESAR,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,200621.857085
1152.TNACEM,IA.2024.02.01070,29/02/2024,200113,PANCI ORCHID UK 32 CM,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,149999.902501
1152.TNACEM,IA.2024.02.01070,29/02/2024,200111,PANCI ORCHID UK 28,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,112656.133528
1152.TNACEM,IA.2024.02.01070,29/02/2024,200047,CETING TRADISI ( BESAR ),1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,225000.0
1152.TNACEM,IA.2024.02.01070,29/02/2024,200153,SENDOK TAKAR PLASTIK,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,353372.20857
1152.TNACEM,IA.2024.02.01070,29/02/2024,200161,SHAKER 750,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,475821.032565
1152.TNACEM,IA.2024.02.01070,29/02/2024,200635,AKRILIC PRINTER,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,174857.723808
1152.TNACEM,IA.2024.02.01070,29/02/2024,200143,SARINGAN MINYAK,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,299999.933635
1152.TNACEM,IA.2024.02.01070,29/02/2024,200152,SENDOK TAKAR 12 GRM,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,0.2131
1152.TNACEM,IA.2024.02.01070,29/02/2024,200642,PALLET BIRU (DRY),1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,4462200.0
1152.TNACEM,IA.2024.02.01070,29/02/2024,200605,PEMBATAS ANTRIAN,1152.1-G.Jakpus - Cempaka Putih Timur (TNACEM),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,2399600.0
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200347,BASKOM STAINLESS 18 CM,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,160001.018432
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200721,STRAINER BOWL STAINLESS LUBANG BASKOM KECIL,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,20.0,824082.7586
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200043,BOTOL SPRAY,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,94784.878116
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200730,MUKENA,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,236412.500001
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200063,EROS STAINLESS UK 60 CC,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,56257.403284
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200056,EROS MELAMINE UK BESAR,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,10646.579727
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200040,BALON WHISK,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,130154.830166
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200142,SARINGAN MIE,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,436361.792034
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200154,SENDOK TAKAR STAINLESS,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,184693.08972
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200397,KONTAINER SOLID,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,569983.580085
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200086,GOLOK,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,34998.40404
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200400,LADIES STICKER,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,45000.0
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200173,TEKO BESAR ( BIANG TEH ),1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,64999.99958
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200329,SEAL PACK DIMSUM,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,25.0,849999.99925
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200168,SUTIL,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,96895.894722
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200167,STIK DRUM,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,33000.000096
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200421,NOMER MEJA,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,80.0,3177863.35336
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200185,TOPLES UK 4 LTR,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,6.0,131999.546766
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200042,BOTOL KECAP KECIL,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,15.0,150000.0
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200450,TERMOMETER,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,255319.773704
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200266,PISAU GILING DAGING,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,114725.303592
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200345,BASKOM KOTAK BESAR,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,12.0,481492.457004
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200376,HARD COVER MENU DIMSUM,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,5.0,51026.29477
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200165,SPATULA MIE IBLIS ( SODET COKLAT ),1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,118382.889978
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200145,SARINGAN TEH GACOAN,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,115822.484764
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200308,PAPAN AWAS LANTAI LICIN,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,85779.92427
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200191,WAJAN BESI UK 50',1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,250050.808808
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200089,JIGGER UK 20/30,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,81743.408946
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200722,TEMPAT SENDOK FELICIA JUMBO,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,3.0,127667.068968
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200062,EROS STAINLESS UK 30 CC,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,4.0,126498.106416
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200176,TERMOS AIR,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,679999.974134
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200114,PANCI ORCHID UK 36,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,399999.998412
1154.TGRHAR,IA.2024.02.01744,29/02/2024,100120,KESET BIHUN GULUNG (POTONGAN),1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,8.0,4198169.827872
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200102,NAMPAN KAYU KOTAK,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,10.0,1650000.0
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200067,FOOD PAN KECIL,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,54803.03039
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200718,DIGITAL CALIPER,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,1.0,398658.62069
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200157,SEROK BESAR KAWAT,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,80000.000272
1154.TGRHAR,IA.2024.02.01744,29/02/2024,200113,PANCI ORCHID UK 32 CM,1154.1-G.Tangerang - Harpa Utara (TGRHAR),Sparepart Inventaris - Resto (Non Jasa),Pengurangan,2.0,299999.805002
