CAB,MONTH,SOURCE,KAT,NOM
BKSJAT,01-Oct-24,INVOICE,GRAB FOOD,8255983
BKSJAT,01-Oct-24,INVOICE,QRIS SHOPEE,7878000
BKSJAT,01-Oct-24,INVOICE,SHOPEEPAY,26017114
BKSJAT,01-Oct-24,WEB,CASH,38042000
BKSJAT,01-Oct-24,WEB,EDC,2706500
BKSJAT,01-Oct-24,WEB,GO RESTO,18924660
BKSJAT,01-Oct-24,WEB,GRAB FOOD,8318488
BKSJAT,01-Oct-24,WEB,QRIS SHOPEE,7889500
BKSJAT,01-Oct-24,WEB,SHOPEEPAY,25775833
BKSJAT,01-Sep-24,INVOICE,GO RESTO,480137855
BKSJAT,01-Sep-24,INVOICE,GRAB FOOD,279212002.2
BKSJAT,01-Sep-24,INVOICE,QRIS SHOPEE,334663012
BKSJAT,01-Sep-24,INVOICE,SHOPEEPAY,833969647
BKSJAT,01-Sep-24,WEB,CASH,1149287500
BKSJAT,01-Sep-24,WEB,CLOUD VOUCHER,640000
BKSJAT,01-Sep-24,WEB,EDC,100656500
BKSJAT,01-Sep-24,WEB,GO RESTO,480721877
BKSJAT,01-Sep-24,WEB,GRAB FOOD,278989863
BKSJAT,01-Sep-24,WEB,QRIS SHOPEE,335038000
BKSJAT,01-Sep-24,WEB,SHOPEEPAY,834787786
CBIMAY,01-Sep-24,INVOICE,GO RESTO,270065137
CBIMAY,01-Sep-24,INVOICE,GRAB FOOD,200377483
CBIMAY,01-Sep-24,INVOICE,QRIS SHOPEE,235271000
CBIMAY,01-Sep-24,INVOICE,SHOPEEPAY,672664822
CBIMAY,01-Sep-24,WEB,CASH,1761652500
CBIMAY,01-Sep-24,WEB,EDC,151672500
CBIMAY,01-Sep-24,WEB,GO RESTO,270065310
CBIMAY,01-Sep-24,WEB,GRAB FOOD,200250706
CBIMAY,01-Sep-24,WEB,QRIS SHOPEE,235102500
CBIMAY,01-Sep-24,WEB,SHOPEEPAY,672489825
CBITEG,01-Sep-24,INVOICE,GO RESTO,349519722
CBITEG,01-Sep-24,INVOICE,GRAB FOOD,243415888.2
CBITEG,01-Sep-24,INVOICE,QRIS SHOPEE,408193000
CBITEG,01-Sep-24,INVOICE,SHOPEEPAY,671367630
CBITEG,01-Sep-24,WEB,CASH,1574367500
CBITEG,01-Sep-24,WEB,EDC,83622000
CBITEG,01-Sep-24,WEB,GO RESTO,349906464
CBITEG,01-Sep-24,WEB,GRAB FOOD,243737059
CBITEG,01-Sep-24,WEB,QRIS SHOPEE,405459000
CBITEG,01-Sep-24,WEB,SHOPEEPAY,671780607
CBNPEM,01-Sep-24,INVOICE,GO RESTO,170449565
CBNPEM,01-Sep-24,INVOICE,GRAB FOOD,354241206.3
CBNPEM,01-Sep-24,INVOICE,QRIS SHOPEE,145886626
CBNPEM,01-Sep-24,INVOICE,SHOPEEPAY,327426345
CBNPEM,01-Sep-24,WEB,CASH,1682801500
CBNPEM,01-Sep-24,WEB,EDC,67383500
CBNPEM,01-Sep-24,WEB,GO RESTO,170647720
CBNPEM,01-Sep-24,WEB,GRAB FOOD,354150391
CBNPEM,01-Sep-24,WEB,QRIS SHOPEE,145517500
CBNPEM,01-Sep-24,WEB,SHOPEEPAY,328263576
CKGBOU,01-Sep-24,INVOICE,GO RESTO,377106860
CKGBOU,01-Sep-24,INVOICE,GRAB FOOD,247429984
CKGBOU,01-Sep-24,INVOICE,QRIS SHOPEE,243742501
CKGBOU,01-Sep-24,INVOICE,SHOPEEPAY,817052976
CKGBOU,01-Sep-24,WEB,CASH,1770068000
CKGBOU,01-Sep-24,WEB,EDC,206387000
CKGBOU,01-Sep-24,WEB,GO RESTO,377407507
CKGBOU,01-Sep-24,WEB,GRAB FOOD,247473960
CKGBOU,01-Sep-24,WEB,QRIS SHOPEE,244223500
CKGBOU,01-Sep-24,WEB,SHOPEEPAY,818164175
CKGINT,01-Sep-24,INVOICE,GO RESTO,342734463
CKGINT,01-Sep-24,INVOICE,GRAB FOOD,266970349.3
CKGINT,01-Sep-24,INVOICE,QRIS ESB,528454000
CKGINT,01-Sep-24,INVOICE,QRIS SHOPEE,80571000
CKGINT,01-Sep-24,INVOICE,SHOPEEPAY,709595965
CKGINT,01-Sep-24,WEB,CASH,1120804000
CKGINT,01-Sep-24,WEB,EDC,78612500
CKGINT,01-Sep-24,WEB,GO RESTO,343690500
CKGINT,01-Sep-24,WEB,GRAB FOOD,267378407
CKGINT,01-Sep-24,WEB,QRIS ESB,527470000
CKGINT,01-Sep-24,WEB,QRIS SHOPEE,80423500
CKGINT,01-Sep-24,WEB,SHOPEEPAY,687971490
CKGPAH,01-Sep-24,INVOICE,GO RESTO,332644742
CKGPAH,01-Sep-24,INVOICE,GRAB FOOD,212153777.9
CKGPAH,01-Sep-24,INVOICE,QRIS SHOPEE,352098500
CKGPAH,01-Sep-24,INVOICE,SHOPEEPAY,622856733
CKGPAH,01-Sep-24,WEB,CASH,907757000
CKGPAH,01-Sep-24,WEB,EDC,62540000
CKGPAH,01-Sep-24,WEB,GO RESTO,333457933
CKGPAH,01-Sep-24,WEB,GRAB FOOD,212660982
CKGPAH,01-Sep-24,WEB,QRIS SHOPEE,351292500
CKGPAH,01-Sep-24,WEB,SHOPEEPAY,624668221
CMHAMI,01-Sep-24,INVOICE,GO RESTO,195387522
CMHAMI,01-Sep-24,INVOICE,GRAB FOOD,113359500
CMHAMI,01-Sep-24,INVOICE,QRIS SHOPEE,132682500
CMHAMI,01-Sep-24,INVOICE,SHOPEEPAY,646494906
CMHAMI,01-Sep-24,WEB,CASH,986599500
CMHAMI,01-Sep-24,WEB,EDC,70852500
CMHAMI,01-Sep-24,WEB,GO RESTO,195387498
CMHAMI,01-Sep-24,WEB,GRAB FOOD,113415775
CMHAMI,01-Sep-24,WEB,QRIS SHOPEE,132844500
CMHAMI,01-Sep-24,WEB,SHOPEEPAY,647078112
CPTALA,01-Sep-24,INVOICE,GO RESTO,363619504
CPTALA,01-Sep-24,INVOICE,GRAB FOOD,320333535.7
CPTALA,01-Sep-24,INVOICE,QRIS ESB,444418000
CPTALA,01-Sep-24,INVOICE,QRIS SHOPEE,235289500
CPTALA,01-Sep-24,INVOICE,SHOPEEPAY,771787166
CPTALA,01-Sep-24,WEB,CASH,921564500
CPTALA,01-Sep-24,WEB,EDC,71798500
CPTALA,01-Sep-24,WEB,GO RESTO,363951000
CPTALA,01-Sep-24,WEB,GRAB FOOD,320113952
CPTALA,01-Sep-24,WEB,QRIS ESB,443602500
CPTALA,01-Sep-24,WEB,QRIS SHOPEE,235170500
CPTALA,01-Sep-24,WEB,SHOPEEPAY,768688026
CPTCIA,01-Sep-24,INVOICE,GO RESTO,409028578
CPTCIA,01-Sep-24,INVOICE,GRAB FOOD,233174345
CPTCIA,01-Sep-24,INVOICE,QRIS SHOPEE,381318400
CPTCIA,01-Sep-24,INVOICE,SHOPEEPAY,530778076
CPTCIA,01-Sep-24,WEB,CASH,797727000
CPTCIA,01-Sep-24,WEB,EDC,73509500
CPTCIA,01-Sep-24,WEB,GO RESTO,409694429
CPTCIA,01-Sep-24,WEB,GRAB FOOD,233309093
CPTCIA,01-Sep-24,WEB,QRIS SHOPEE,381759500
CPTCIA,01-Sep-24,WEB,SHOPEEPAY,530608097
DPKJAS,01-Sep-24,INVOICE,GO RESTO,575391732
DPKJAS,01-Sep-24,INVOICE,GRAB FOOD,364217046.2
DPKJAS,01-Sep-24,INVOICE,QRIS SHOPEE,135086616
DPKJAS,01-Sep-24,INVOICE,QRIS TELKOM,598964500
DPKJAS,01-Sep-24,INVOICE,SHOPEEPAY,1006561424
DPKJAS,01-Sep-24,WEB,CASH,1155845500
DPKJAS,01-Sep-24,WEB,EDC,75746500
DPKJAS,01-Sep-24,WEB,GO RESTO,575290295
DPKJAS,01-Sep-24,WEB,GRAB FOOD,364431587
DPKJAS,01-Sep-24,WEB,QRIS SHOPEE,134993500
DPKJAS,01-Sep-24,WEB,QRIS TELKOM,599193000
DPKJAS,01-Sep-24,WEB,SHOPEEPAY,1004961278
DPKMAR,01-Sep-24,INVOICE,GO RESTO,658408974
DPKMAR,01-Sep-24,INVOICE,GRAB FOOD,330188431.3
DPKMAR,01-Sep-24,INVOICE,QRIS SHOPEE,462319110
DPKMAR,01-Sep-24,INVOICE,SHOPEEPAY,891908639
DPKMAR,01-Sep-24,WEB,CASH,1068515000
DPKMAR,01-Sep-24,WEB,EDC,108496500
DPKMAR,01-Sep-24,WEB,GO RESTO,659029139
DPKMAR,01-Sep-24,WEB,GRAB FOOD,330487263
DPKMAR,01-Sep-24,WEB,QRIS SHOPEE,460853500
DPKMAR,01-Sep-24,WEB,SHOPEEPAY,893110801
GGPDAA,01-Sep-24,INVOICE,GO RESTO,586485054
GGPDAA,01-Sep-24,INVOICE,GRAB FOOD,511620712.4
GGPDAA,01-Sep-24,INVOICE,QRIS SHOPEE,361242000
GGPDAA,01-Sep-24,INVOICE,SHOPEEPAY,1377698450
GGPDAA,01-Sep-24,WEB,CASH,1516287000
GGPDAA,01-Sep-24,WEB,EDC,1719500
GGPDAA,01-Sep-24,WEB,GO RESTO,588556400
GGPDAA,01-Sep-24,WEB,GRAB FOOD,515179000
GGPDAA,01-Sep-24,WEB,QRIS SHOPEE,360698000
GGPDAA,01-Sep-24,WEB,SHOPEEPAY,1383183930
GGPPAN,01-Sep-24,INVOICE,GO RESTO,520904511
GGPPAN,01-Sep-24,INVOICE,GRAB FOOD,429158749.8
GGPPAN,01-Sep-24,INVOICE,QRIS ESB,458482500
GGPPAN,01-Sep-24,INVOICE,QRIS SHOPEE,153900000
GGPPAN,01-Sep-24,INVOICE,SHOPEEPAY,1126497883
GGPPAN,01-Sep-24,WEB,CASH,1081249500
GGPPAN,01-Sep-24,WEB,EDC,99806000
GGPPAN,01-Sep-24,WEB,GO RESTO,521304500
GGPPAN,01-Sep-24,WEB,GRAB FOOD,431981050
GGPPAN,01-Sep-24,WEB,QRIS ESB,457762000
GGPPAN,01-Sep-24,WEB,QRIS SHOPEE,153880500
GGPPAN,01-Sep-24,WEB,SHOPEEPAY,1093226600
JMRSUM,01-Sep-24,INVOICE,GO RESTO,514599527
JMRSUM,01-Sep-24,INVOICE,GRAB FOOD,794765524
JMRSUM,01-Sep-24,INVOICE,QRIS SHOPEE,230963011
JMRSUM,01-Sep-24,INVOICE,SHOPEEPAY,536212975
JMRSUM,01-Sep-24,WEB,CASH,1358521507
JMRSUM,01-Sep-24,WEB,EDC,17717500
JMRSUM,01-Sep-24,WEB,GO RESTO,514483474
JMRSUM,01-Sep-24,WEB,GRAB FOOD,794526645
JMRSUM,01-Sep-24,WEB,QRIS SHOPEE,231103000
JMRSUM,01-Sep-24,WEB,SHOPEEPAY,536834893
KWGGAL,01-Sep-24,INVOICE,GO RESTO,308794748
KWGGAL,01-Sep-24,INVOICE,GRAB FOOD,465499585.2
KWGGAL,01-Sep-24,INVOICE,QRIS SHOPEE,249256569
KWGGAL,01-Sep-24,INVOICE,SHOPEEPAY,604411679
KWGGAL,01-Sep-24,WEB,CASH,1666760000
KWGGAL,01-Sep-24,WEB,EDC,87031000
KWGGAL,01-Sep-24,WEB,GO RESTO,308908250
KWGGAL,01-Sep-24,WEB,GRAB FOOD,465808488
KWGGAL,01-Sep-24,WEB,QRIS SHOPEE,248551500
KWGGAL,01-Sep-24,WEB,SHOPEEPAY,604848924
KYBFAT,01-Sep-24,INVOICE,GO RESTO,467984270
KYBFAT,01-Sep-24,INVOICE,GRAB FOOD,261611743.2
KYBFAT,01-Sep-24,INVOICE,QRIS SHOPEE,364988516
KYBFAT,01-Sep-24,INVOICE,SHOPEEPAY,530931368
KYBFAT,01-Sep-24,WEB,CASH,777411500
KYBFAT,01-Sep-24,WEB,EDC,91097500
KYBFAT,01-Sep-24,WEB,GO RESTO,468505361
KYBFAT,01-Sep-24,WEB,GRAB FOOD,261524494
KYBFAT,01-Sep-24,WEB,QRIS SHOPEE,365199000
KYBFAT,01-Sep-24,WEB,SHOPEEPAY,533900991
KYBKEM,01-Sep-24,INVOICE,GO RESTO,541129346
KYBKEM,01-Sep-24,INVOICE,GRAB FOOD,354586914.1
KYBKEM,01-Sep-24,INVOICE,QRIS ESB,481805000
KYBKEM,01-Sep-24,INVOICE,QRIS SHOPEE,40466000
KYBKEM,01-Sep-24,INVOICE,SHOPEEPAY,950332223
KYBKEM,01-Sep-24,WEB,CASH,596390000
KYBKEM,01-Sep-24,WEB,EDC,48548500
KYBKEM,01-Sep-24,WEB,GO RESTO,541967500
KYBKEM,01-Sep-24,WEB,GRAB FOOD,355719435
KYBKEM,01-Sep-24,WEB,QRIS ESB,480173000
KYBKEM,01-Sep-24,WEB,QRIS SHOPEE,40466000
KYBKEM,01-Sep-24,WEB,SHOPEEPAY,920215459
KYBKES,01-Sep-24,INVOICE,GO RESTO,281767952
KYBKES,01-Sep-24,INVOICE,GRAB FOOD,160492587.2
KYBKES,01-Sep-24,INVOICE,QRIS SHOPEE,166673000
KYBKES,01-Sep-24,INVOICE,SHOPEEPAY,475658554
KYBKES,01-Sep-24,WEB,CASH,553076000
KYBKES,01-Sep-24,WEB,EDC,123331000
KYBKES,01-Sep-24,WEB,GO RESTO,282126595
KYBKES,01-Sep-24,WEB,GRAB FOOD,160410811
KYBKES,01-Sep-24,WEB,QRIS SHOPEE,166768500
KYBKES,01-Sep-24,WEB,SHOPEEPAY,475857736
KYBTEB,01-Sep-24,INVOICE,GO RESTO,997681157
KYBTEB,01-Sep-24,INVOICE,GRAB FOOD,745644956.7
KYBTEB,01-Sep-24,INVOICE,QRIS SHOPEE,347032500
KYBTEB,01-Sep-24,INVOICE,SHOPEEPAY,1436643807
KYBTEB,01-Sep-24,WEB,CASH,667455500
KYBTEB,01-Sep-24,WEB,EDC,69330500
KYBTEB,01-Sep-24,WEB,GO RESTO,1003865241
KYBTEB,01-Sep-24,WEB,GRAB FOOD,748365322
KYBTEB,01-Sep-24,WEB,QRIS SHOPEE,347296500
KYBTEB,01-Sep-24,WEB,SHOPEEPAY,1442086423
MKSPER,01-Sep-24,INVOICE,GO RESTO,303149500
MKSPER,01-Sep-24,INVOICE,GRAB FOOD,455084935
MKSPER,01-Sep-24,INVOICE,QRIS ESB,542632500
MKSPER,01-Sep-24,INVOICE,QRIS SHOPEE,48240000
MKSPER,01-Sep-24,INVOICE,SHOPEEPAY,581486541
MKSPER,01-Sep-24,WEB,CASH,970870500
MKSPER,01-Sep-24,WEB,EDC,126840000
MKSPER,01-Sep-24,WEB,GO RESTO,303598000
MKSPER,01-Sep-24,WEB,GRAB FOOD,454811212
MKSPER,01-Sep-24,WEB,QRIS ESB,541982500
MKSPER,01-Sep-24,WEB,QRIS SHOPEE,49591000
MKSPER,01-Sep-24,WEB,SHOPEEPAY,564581982
MKSPET,01-Sep-24,INVOICE,GO RESTO,243617000
MKSPET,01-Sep-24,INVOICE,GRAB FOOD,509345222
MKSPET,01-Sep-24,INVOICE,QRIS ESB,362347500
MKSPET,01-Sep-24,INVOICE,QRIS SHOPEE,211214502
MKSPET,01-Sep-24,INVOICE,SHOPEEPAY,652271520
MKSPET,01-Sep-24,WEB,CASH,997402500
MKSPET,01-Sep-24,WEB,EDC,31289500
MKSPET,01-Sep-24,WEB,GO RESTO,243480000
MKSPET,01-Sep-24,WEB,GRAB FOOD,508761425
MKSPET,01-Sep-24,WEB,QRIS ESB,361296500
MKSPET,01-Sep-24,WEB,QRIS SHOPEE,211853000
MKSPET,01-Sep-24,WEB,SHOPEEPAY,632524895
MKSPOR,01-Sep-24,INVOICE,GO RESTO,325622342
MKSPOR,01-Sep-24,INVOICE,GRAB FOOD,511122896.5
MKSPOR,01-Sep-24,INVOICE,QRIS ESB,263395500
MKSPOR,01-Sep-24,INVOICE,QRIS SHOPEE,207002880
MKSPOR,01-Sep-24,INVOICE,SHOPEEPAY,510842874
MKSPOR,01-Sep-24,WEB,CASH,1081669000
MKSPOR,01-Sep-24,WEB,EDC,39292000
MKSPOR,01-Sep-24,WEB,GO RESTO,325664000
MKSPOR,01-Sep-24,WEB,GRAB FOOD,511557695
MKSPOR,01-Sep-24,WEB,QRIS ESB,267727500
MKSPOR,01-Sep-24,WEB,QRIS SHOPEE,206462000
MKSPOR,01-Sep-24,WEB,SHOPEEPAY,495607636
MLGSUP,01-Sep-24,INVOICE,GO RESTO,188102784
MLGSUP,01-Sep-24,INVOICE,GRAB FOOD,328567009
MLGSUP,01-Sep-24,INVOICE,QRIS SHOPEE,183626204
MLGSUP,01-Sep-24,INVOICE,SHOPEEPAY,733053894
MLGSUP,01-Sep-24,WEB,CASH,1144234000
MLGSUP,01-Sep-24,WEB,CLOUD VOUCHER,123000
MLGSUP,01-Sep-24,WEB,EDC,40777000
MLGSUP,01-Sep-24,WEB,GO RESTO,188102984
MLGSUP,01-Sep-24,WEB,GRAB FOOD,328809567
MLGSUP,01-Sep-24,WEB,QRIS SHOPEE,183985000
MLGSUP,01-Sep-24,WEB,SHOPEEPAY,732334095
MLGTLO,01-Sep-24,INVOICE,GO RESTO,369685494
MLGTLO,01-Sep-24,INVOICE,GRAB FOOD,625090916
MLGTLO,01-Sep-24,INVOICE,QRIS SHOPEE,335101800
MLGTLO,01-Sep-24,INVOICE,SHOPEEPAY,1476815450
MLGTLO,01-Sep-24,WEB,CASH,928019500
MLGTLO,01-Sep-24,WEB,CLOUD VOUCHER,48000
MLGTLO,01-Sep-24,WEB,EDC,92469500
MLGTLO,01-Sep-24,WEB,GO RESTO,369765005
MLGTLO,01-Sep-24,WEB,GRAB FOOD,624928113
MLGTLO,01-Sep-24,WEB,QRIS SHOPEE,335699500
MLGTLO,01-Sep-24,WEB,SHOPEEPAY,1479993410
PWTSOE,01-Sep-24,INVOICE,GO RESTO,339443031
PWTSOE,01-Sep-24,INVOICE,GRAB FOOD,420214815
PWTSOE,01-Sep-24,INVOICE,QRIS SHOPEE,375444614
PWTSOE,01-Sep-24,INVOICE,SHOPEEPAY,1099240440
PWTSOE,01-Sep-24,WEB,CASH,1569315500
PWTSOE,01-Sep-24,WEB,EDC,23537000
PWTSOE,01-Sep-24,WEB,GO RESTO,339637057
PWTSOE,01-Sep-24,WEB,GRAB FOOD,419786162
PWTSOE,01-Sep-24,WEB,QRIS SHOPEE,370084500
PWTSOE,01-Sep-24,WEB,SHOPEEPAY,1100060619
SBYAMB,01-Sep-24,INVOICE,GO RESTO,419937713
SBYAMB,01-Sep-24,INVOICE,GRAB FOOD,302674912
SBYAMB,01-Sep-24,INVOICE,QRIS SHOPEE,88107508
SBYAMB,01-Sep-24,INVOICE,QRIS TELKOM,270456500
SBYAMB,01-Sep-24,INVOICE,SHOPEEPAY,1336475003
SBYAMB,01-Sep-24,WEB,CASH,955339500
SBYAMB,01-Sep-24,WEB,EDC,26623500
SBYAMB,01-Sep-24,WEB,GO RESTO,420403958
SBYAMB,01-Sep-24,WEB,GRAB FOOD,304836729
SBYAMB,01-Sep-24,WEB,QRIS SHOPEE,88024500
SBYAMB,01-Sep-24,WEB,QRIS TELKOM,270093500
SBYAMB,01-Sep-24,WEB,SHOPEEPAY,1340930324
SBYKEN,01-Sep-24,INVOICE,GO RESTO,161440284
SBYKEN,01-Sep-24,INVOICE,GRAB FOOD,153806849
SBYKEN,01-Sep-24,INVOICE,QRIS SHOPEE,496518
SBYKEN,01-Sep-24,INVOICE,QRIS TELKOM,319776500
SBYKEN,01-Sep-24,INVOICE,SHOPEEPAY,670458668
SBYKEN,01-Sep-24,WEB,CASH,1261994000
SBYKEN,01-Sep-24,WEB,EDC,58750500
SBYKEN,01-Sep-24,WEB,GO RESTO,161451386
SBYKEN,01-Sep-24,WEB,GRAB FOOD,154004023
SBYKEN,01-Sep-24,WEB,QRIS SHOPEE,132000
SBYKEN,01-Sep-24,WEB,QRIS TELKOM,319807000
SBYKEN,01-Sep-24,WEB,SHOPEEPAY,670996068
SBYSUN,01-Sep-24,INVOICE,GO RESTO,284157173
SBYSUN,01-Sep-24,INVOICE,GRAB FOOD,270749880
SBYSUN,01-Sep-24,INVOICE,QRIS SHOPEE,135714000
SBYSUN,01-Sep-24,INVOICE,QRIS TELKOM,359788500
SBYSUN,01-Sep-24,INVOICE,SHOPEEPAY,1074628759
SBYSUN,01-Sep-24,WEB,CASH,932676000
SBYSUN,01-Sep-24,WEB,EDC,21450500
SBYSUN,01-Sep-24,WEB,GO RESTO,284201193
SBYSUN,01-Sep-24,WEB,GRAB FOOD,271267019
SBYSUN,01-Sep-24,WEB,QRIS SHOPEE,135396000
SBYSUN,01-Sep-24,WEB,QRIS TELKOM,360011500
SBYSUN,01-Sep-24,WEB,SHOPEEPAY,1074917627
SDABAM,01-Sep-24,INVOICE,GO RESTO,184885154
SDABAM,01-Sep-24,INVOICE,GRAB FOOD,75531560
SDABAM,01-Sep-24,INVOICE,QRIS SHOPEE,60259500
SDABAM,01-Sep-24,INVOICE,QRIS TELKOM,219315500
SDABAM,01-Sep-24,INVOICE,SHOPEEPAY,650594793
SDABAM,01-Sep-24,WEB,CASH,1247631500
SDABAM,01-Sep-24,WEB,EDC,11257000
SDABAM,01-Sep-24,WEB,GO RESTO,184972767
SDABAM,01-Sep-24,WEB,GRAB FOOD,75384877
SDABAM,01-Sep-24,WEB,QRIS SHOPEE,61560000
SDABAM,01-Sep-24,WEB,QRIS TELKOM,219748500
SDABAM,01-Sep-24,WEB,SHOPEEPAY,650062887
SKTADI,01-Sep-24,INVOICE,GO RESTO,319998057
SKTADI,01-Sep-24,INVOICE,GRAB FOOD,181827962.2
SKTADI,01-Sep-24,INVOICE,QRIS SHOPEE,233741508
SKTADI,01-Sep-24,INVOICE,SHOPEEPAY,611048035
SKTADI,01-Sep-24,WEB,CASH,1146705000
SKTADI,01-Sep-24,WEB,EDC,15528500
SKTADI,01-Sep-24,WEB,GO RESTO,320042690
SKTADI,01-Sep-24,WEB,GRAB FOOD,181708262
SKTADI,01-Sep-24,WEB,QRIS SHOPEE,234036500
SKTADI,01-Sep-24,WEB,SHOPEEPAY,611051115
SMDJAT,01-Sep-24,INVOICE,GO RESTO,434370500
SMDJAT,01-Sep-24,INVOICE,GRAB FOOD,242069708.6
SMDJAT,01-Sep-24,INVOICE,QRIS ESB,472291500
SMDJAT,01-Sep-24,INVOICE,QRIS SHOPEE,20981500
SMDJAT,01-Sep-24,INVOICE,SHOPEEPAY,654019594
SMDJAT,01-Sep-24,WEB,CASH,778695000
SMDJAT,01-Sep-24,WEB,EDC,22852500
SMDJAT,01-Sep-24,WEB,GO RESTO,434317000
SMDJAT,01-Sep-24,WEB,GRAB FOOD,242517122
SMDJAT,01-Sep-24,WEB,QRIS ESB,471467000
SMDJAT,01-Sep-24,WEB,QRIS SHOPEE,20222000
SMDJAT,01-Sep-24,WEB,SHOPEEPAY,653181881
SMGSUD,01-Sep-24,INVOICE,GO RESTO,261587430
SMGSUD,01-Sep-24,INVOICE,GRAB FOOD,194517753.2
SMGSUD,01-Sep-24,INVOICE,QRIS SHOPEE,305153428
SMGSUD,01-Sep-24,INVOICE,SHOPEEPAY,1090752839
SMGSUD,01-Sep-24,WEB,CASH,1218563000
SMGSUD,01-Sep-24,WEB,EDC,32533500
SMGSUD,01-Sep-24,WEB,GO RESTO,261867028
SMGSUD,01-Sep-24,WEB,GRAB FOOD,194945685
SMGSUD,01-Sep-24,WEB,QRIS SHOPEE,305287000
SMGSUD,01-Sep-24,WEB,SHOPEEPAY,1092251184
SMNAFF,01-Sep-24,INVOICE,GO RESTO,338436635
SMNAFF,01-Sep-24,INVOICE,GRAB FOOD,420273431
SMNAFF,01-Sep-24,INVOICE,QRIS SHOPEE,628489757
SMNAFF,01-Sep-24,INVOICE,SHOPEEPAY,1831395157
SMNAFF,01-Sep-24,WEB,CASH,691544500
SMNAFF,01-Sep-24,WEB,EDC,20364000
SMNAFF,01-Sep-24,WEB,GO RESTO,339175445
SMNAFF,01-Sep-24,WEB,GRAB FOOD,420684240
SMNAFF,01-Sep-24,WEB,QRIS SHOPEE,628558500
SMNAFF,01-Sep-24,WEB,SHOPEEPAY,1833531776
SORLAS,01-Sep-24,INVOICE,GO RESTO,182958123
SORLAS,01-Sep-24,INVOICE,GRAB FOOD,61127326
SORLAS,01-Sep-24,INVOICE,QRIS ESB,134807000
SORLAS,01-Sep-24,INVOICE,QRIS SHOPEE,35202000
SORLAS,01-Sep-24,INVOICE,SHOPEEPAY,572815063
SORLAS,01-Sep-24,WEB,CASH,1176690000
SORLAS,01-Sep-24,WEB,EDC,27833500
SORLAS,01-Sep-24,WEB,GO RESTO,182998500
SORLAS,01-Sep-24,WEB,GRAB FOOD,62542382
SORLAS,01-Sep-24,WEB,QRIS ESB,134729500
SORLAS,01-Sep-24,WEB,QRIS SHOPEE,36890500
SORLAS,01-Sep-24,WEB,SHOPEEPAY,571736063
TGLSUD,01-Sep-24,INVOICE,GO RESTO,360085988
TGLSUD,01-Sep-24,INVOICE,GRAB FOOD,200267513
TGLSUD,01-Sep-24,INVOICE,QRIS SHOPEE,123018000
TGLSUD,01-Sep-24,INVOICE,SHOPEEPAY,724873777
TGLSUD,01-Sep-24,WEB,CASH,1736369500
TGLSUD,01-Sep-24,WEB,EDC,20262500
TGLSUD,01-Sep-24,WEB,GO RESTO,359939441
TGLSUD,01-Sep-24,WEB,GRAB FOOD,200738377
TGLSUD,01-Sep-24,WEB,QRIS SHOPEE,124002000
TGLSUD,01-Sep-24,WEB,SHOPEEPAY,724902000
TGRHAR,01-Sep-24,INVOICE,GO RESTO,278239896
TGRHAR,01-Sep-24,INVOICE,GRAB FOOD,304351971
TGRHAR,01-Sep-24,INVOICE,QRIS ESB,623908500
TGRHAR,01-Sep-24,INVOICE,QRIS SHOPEE,206081000
TGRHAR,01-Sep-24,INVOICE,SHOPEEPAY,795633624
TGRHAR,01-Sep-24,WEB,CASH,1816569000
TGRHAR,01-Sep-24,WEB,EDC,20500500
TGRHAR,01-Sep-24,WEB,GO RESTO,279915500
TGRHAR,01-Sep-24,WEB,GRAB FOOD,305276793
TGRHAR,01-Sep-24,WEB,QRIS ESB,622740500
TGRHAR,01-Sep-24,WEB,QRIS SHOPEE,204710500
TGRHAR,01-Sep-24,WEB,SHOPEEPAY,771570680
TGRKUT,01-Sep-24,INVOICE,GO RESTO,398446428
TGRKUT,01-Sep-24,INVOICE,GRAB FOOD,253426623
TGRKUT,01-Sep-24,INVOICE,QRIS ESB,444558000
TGRKUT,01-Sep-24,INVOICE,QRIS SHOPEE,1668000
TGRKUT,01-Sep-24,INVOICE,SHOPEEPAY,857384442
TGRKUT,01-Sep-24,WEB,CASH,1424312500
TGRKUT,01-Sep-24,WEB,EDC,55026000
TGRKUT,01-Sep-24,WEB,GO RESTO,399223500
TGRKUT,01-Sep-24,WEB,GRAB FOOD,253847988
TGRKUT,01-Sep-24,WEB,QRIS ESB,444029500
TGRKUT,01-Sep-24,WEB,QRIS SHOPEE,1612500
TGRKUT,01-Sep-24,WEB,SHOPEEPAY,833636854
TJPDAN,01-Sep-24,INVOICE,GO RESTO,415211491
TJPDAN,01-Sep-24,INVOICE,GRAB FOOD,263579087.3
TJPDAN,01-Sep-24,INVOICE,QRIS SHOPEE,203852501
TJPDAN,01-Sep-24,INVOICE,SHOPEEPAY,825235824
TJPDAN,01-Sep-24,WEB,CASH,1385658500
TJPDAN,01-Sep-24,WEB,EDC,136201000
TJPDAN,01-Sep-24,WEB,GO RESTO,415775511
TJPDAN,01-Sep-24,WEB,GRAB FOOD,263847129
TJPDAN,01-Sep-24,WEB,QRIS SHOPEE,203850500
TJPDAN,01-Sep-24,WEB,SHOPEEPAY,825805538
TNACEM,01-Sep-24,INVOICE,GO RESTO,700025071
TNACEM,01-Sep-24,INVOICE,GRAB FOOD,563212276.3
