CAB,MONTH,Kategori,GO RESTO,GRAB FOOD,QRIS SHOPEE,QRIS TELKOM/ESB,SHOPEEPAY
BGRPAD,01-Jun-24,SALAH SLOT PEMBAYARAN,75015,0,85500,0,-33020
BGRPAD,01-Jun-24,SELISIH IT,885,-145619,0,0,-261831
BGRPAD,01-Jun-24,SELISIH KURANG BAYAR QRIS,0,0,-12500,0,0
BGRPAD,01-Jun-24,SELISIH LEBIH BAYAR OJOL,1001,0,0,0,30017
BGRPAD,01-Jun-24,SELISIH LEBIH BAYAR QRIS,0,0,32500,0,0
BGRPAD,01-Jun-24,TIDAK ADA INVOICE OJOL,0,-37009,0,0,0
BGRPAD,01-Jun-24,TIDAK ADA INVOICE QRIS,0,0,-130500,0,0
BGRPAD,01-Jun-24,TIDAK ADA TRANSAKSI DI WEB,59011,53010,269500,0,39520
BGRPAD,01-Jun-24,TRANSAKSI KEMARIN,823646,16462241,299500,0,15309847
BGRPAD,01-Mar-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BGRPAD,01-Mar-24,CANCEL NOTA,-298066,0,0,0,-434209
BGRPAD,01-Mar-24,DOUBLE INPUT,0,0,0,0,-568834
BGRPAD,01-Mar-24,INVOICE BEDA HARI,-568628,-16706655,-1100500,0,-13837919
BGRPAD,01-Mar-24,KURANG INPUT (OJOL),0,0,0,0,0
BGRPAD,01-Mar-24,PROMO MARKETING/ADJUSTMENT,0,-39229,0,0,0
BGRPAD,01-Mar-24,SALAH SLOT PEMBAYARAN,51499,0,927025,0,11486
BGRPAD,01-Mar-24,SELISIH IT,535,-126176,0,0,-25995
BGRPAD,01-Mar-24,SELISIH KURANG BAYAR QRIS,0,0,-17500,0,0
BGRPAD,01-Mar-24,SELISIH LEBIH BAYAR OJOL,12506,0,0,0,60034
BGRPAD,01-Mar-24,SELISIH LEBIH BAYAR QRIS,0,0,26800,0,0
BGRPAD,01-Mar-24,TIDAK ADA INVOICE OJOL,0,0,0,0,-162581
BGRPAD,01-Mar-24,TIDAK ADA INVOICE QRIS,0,0,-542000,0,0
BGRPAD,01-Mar-24,TIDAK ADA TRANSAKSI DI WEB,0,0,189500,0,262155
BGRPAD,01-Mar-24,TRANSAKSI KEMARIN,568628,16560656,925500,0,13605284
BGRPAD,01-May-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BGRPAD,01-May-24,CANCEL NOTA,-59011,-86617,0,0,-807934
BGRPAD,01-May-24,DOUBLE INPUT,0,0,0,0,-118046
BGRPAD,01-May-24,INVOICE BEDA HARI,-698124,-14037461,-1821000,0,-13213752
BGRPAD,01-May-24,KURANG INPUT (OJOL),0,0,0,0,0
BGRPAD,01-May-24,PROMO MARKETING/ADJUSTMENT,0,8524,0,0,0
BGRPAD,01-May-24,SALAH SLOT PEMBAYARAN,-193541,0,111000,0,404698
BGRPAD,01-May-24,SELISIH IT,1079,221700,0,0,-169691
BGRPAD,01-May-24,SELISIH KURANG BAYAR QRIS,0,0,-500,0,0
BGRPAD,01-May-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,15509
BGRPAD,01-May-24,SELISIH LEBIH BAYAR QRIS,0,0,10800,0,0
BGRPAD,01-May-24,TIDAK ADA INVOICE OJOL,-14002,-26229,-22000,0,-137578
BGRPAD,01-May-24,TIDAK ADA INVOICE QRIS,0,0,-122500,0,0
BGRPAD,01-May-24,TIDAK ADA TRANSAKSI DI WEB,0,0,409000,0,42523
BGRPAD,01-May-24,TRANSAKSI KEMARIN,698124,13300421,1981000,0,13084182
BKSJAT,01-Apr-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,-500,0,0
BKSJAT,01-Apr-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Apr-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Apr-24,CANCEL NOTA,-323534,-223523,0,0,-1263755
BKSJAT,01-Apr-24,DOUBLE INPUT,-32001,-239026,-170000,0,-484001
BKSJAT,01-Apr-24,INVOICE BEDA HARI,0,-10088106,-439000,0,-11136118
BKSJAT,01-Apr-24,KURANG INPUT (OJOL),0,0,0,0,0
BKSJAT,01-Apr-24,PROMO MARKETING/ADJUSTMENT,0,-550256,0,0,-123720
BKSJAT,01-Apr-24,SALAH SLOT PEMBAYARAN,-231019,23004,384000,0,208553
BKSJAT,01-Apr-24,SELISIH IT,16706,-2317448,0,0,265840
BKSJAT,01-Apr-24,SELISIH KURANG BAYAR OJOL,-58492,-23003,0,0,-17500
BKSJAT,01-Apr-24,SELISIH KURANG BAYAR QRIS,0,0,-583500,0,0
BKSJAT,01-Apr-24,SELISIH LEBIH BAYAR OJOL,8001,0,-43900,0,39511
BKSJAT,01-Apr-24,SELISIH LEBIH BAYAR QRIS,0,0,791550,0,0
BKSJAT,01-Apr-24,TIDAK ADA INVOICE OJOL,-254009,-1057102,-186500,0,-336630
BKSJAT,01-Apr-24,TIDAK ADA INVOICE QRIS,0,0,-1793000,0,0
BKSJAT,01-Apr-24,TIDAK ADA TRANSAKSI DI WEB,144009,57043,1326667,0,0
BKSJAT,01-Apr-24,TRANSAKSI KEMARIN,0,10518728,473500,0,11527340
BKSJAT,01-Aug-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Aug-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Aug-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Aug-24,CANCEL NOTA,-190009,0,0,0,-504010
BKSJAT,01-Aug-24,DOUBLE INPUT,-349521,0,0,0,-420003
BKSJAT,01-Aug-24,INVOICE BEDA HARI,0,-7423457,-356000,0,-4407536
BKSJAT,01-Aug-24,KURANG INPUT (OJOL),0,0,0,0,0
BKSJAT,01-Aug-24,PROMO MARKETING/ADJUSTMENT,0,-16704.85,0,0,0
BKSJAT,01-Aug-24,SALAH SLOT PEMBAYARAN,88006,-85504,134500,0,-3003
BKSJAT,01-Aug-24,SELISIH IT,2130,-39402,0,0,-500556
BKSJAT,01-Aug-24,SELISIH KURANG BAYAR OJOL,-33502,0,0,0,-108502
BKSJAT,01-Aug-24,SELISIH KURANG BAYAR QRIS,0,0,-32500,0,0
BKSJAT,01-Aug-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,15499
BKSJAT,01-Aug-24,SELISIH LEBIH BAYAR QRIS,0,0,121000,0,0
BKSJAT,01-Aug-24,TIDAK ADA INVOICE OJOL,-90006,-278019,0,0,-31000
BKSJAT,01-Aug-24,TIDAK ADA INVOICE QRIS,0,0,-631500,0,0
BKSJAT,01-Aug-24,TIDAK ADA TRANSAKSI DI WEB,0,15001,5,0,0
BKSJAT,01-Aug-24,TRANSAKSI KEMARIN,0,7162414,356000,0,4264537
BKSJAT,01-Feb-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Feb-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Feb-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Feb-24,CANCEL NOTA,-1316080,-105418,0,0,-1963402
BKSJAT,01-Feb-24,DOUBLE INPUT,-43000,-66375,0,0,-271000
BKSJAT,01-Feb-24,INVOICE BEDA HARI,-229532,-5798062,-519000,0,-7583418
BKSJAT,01-Feb-24,KURANG INPUT (OJOL),0,0,0,0,0
BKSJAT,01-Feb-24,PROMO MARKETING/ADJUSTMENT,0,-3936.55,0,0,-155079
BKSJAT,01-Feb-24,SALAH SLOT PEMBAYARAN,592604,-130030,266534,0,-418207
BKSJAT,01-Feb-24,SELISIH IT,3695,-1041930,0,0,-340477
BKSJAT,01-Feb-24,SELISIH KURANG BAYAR OJOL,-30002,0,0,0,-74509
BKSJAT,01-Feb-24,SELISIH KURANG BAYAR QRIS,0,0,-14200,0,0
BKSJAT,01-Feb-24,SELISIH LEBIH BAYAR OJOL,15003,0,0,0,0
BKSJAT,01-Feb-24,SELISIH LEBIH BAYAR QRIS,0,0,9850,0,0
BKSJAT,01-Feb-24,TIDAK ADA INVOICE OJOL,0,-29005,0,0,-18004
BKSJAT,01-Feb-24,TIDAK ADA INVOICE QRIS,0,0,-66000,0,0
BKSJAT,01-Feb-24,TIDAK ADA TRANSAKSI DI WEB,130022,26685,56853,0,0
BKSJAT,01-Feb-24,TRANSAKSI KEMARIN,229532,5889198,432000,0,7897259
BKSJAT,01-Jan-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Jan-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Jan-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Jan-24,CANCEL NOTA,-946500,-458284,-356500,0,-2483000
BKSJAT,01-Jan-24,DOUBLE INPUT,-149000,-183676,0,0,-603500
BKSJAT,01-Jan-24,INVOICE BEDA HARI,0,-6899893,-366000,0,-10116000
BKSJAT,01-Jan-24,KURANG INPUT (OJOL),0,0,0,0,0
BKSJAT,01-Jan-24,PROMO MARKETING/ADJUSTMENT,-14000,-2017884.4,0,0,0
BKSJAT,01-Jan-24,SALAH SLOT PEMBAYARAN,-423500,521913,347500,0,-124500
BKSJAT,01-Jan-24,SELISIH KURANG BAYAR OJOL,-1000,0,0,0,-195490
BKSJAT,01-Jan-24,SELISIH KURANG BAYAR QRIS,0,0,-93300,0,0
BKSJAT,01-Jan-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,60000
BKSJAT,01-Jan-24,SELISIH LEBIH BAYAR QRIS,0,0,667800,0,0
BKSJAT,01-Jan-24,TIDAK ADA INVOICE OJOL,-41500,13639,0,0,-486000
BKSJAT,01-Jan-24,TIDAK ADA INVOICE QRIS,0,0,-381000,0,0
BKSJAT,01-Jan-24,TIDAK ADA TRANSAKSI DI WEB,87000,116820.8,126566,0,43000
BKSJAT,01-Jan-24,TRANSAKSI KEMARIN,0,6709880,366000,0,9498500
BKSJAT,01-Jul-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Jul-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Jul-24,CANCEL NOTA,-168008,0,-18500,0,-821512
BKSJAT,01-Jul-24,DOUBLE INPUT,-57003,-61004,0,0,-320005
BKSJAT,01-Jul-24,INVOICE BEDA HARI,0,-6745550,-442500,0,-3996536
BKSJAT,01-Jul-24,KURANG INPUT (OJOL),0,0,0,0,0
BKSJAT,01-Jul-24,PROMO MARKETING/ADJUSTMENT,0,-4100,0,0,0
BKSJAT,01-Jul-24,SALAH SLOT PEMBAYARAN,140509,-58003,176000,0,-85001
BKSJAT,01-Jul-24,SELISIH IT,6933,-18001,0,0,-206933
BKSJAT,01-Jul-24,SELISIH KURANG BAYAR OJOL,-41484,0,0,0,-14501
BKSJAT,01-Jul-24,SELISIH KURANG BAYAR QRIS,0,0,-6000,0,0
BKSJAT,01-Jul-24,SELISIH LEBIH BAYAR OJOL,15002,0,0,0,15499
BKSJAT,01-Jul-24,SELISIH LEBIH BAYAR QRIS,0,0,12000,0,0
BKSJAT,01-Jul-24,TIDAK ADA INVOICE OJOL,-58003,0,0,0,-170502
BKSJAT,01-Jul-24,TIDAK ADA INVOICE QRIS,0,0,-386000,0,0
BKSJAT,01-Jul-24,TIDAK ADA TRANSAKSI DI WEB,0,278013,33001,0,0
BKSJAT,01-Jul-24,TRANSAKSI KEMARIN,0,7079591,442500,0,4332271
BKSJAT,01-Jun-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Jun-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Jun-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Jun-24,CANCEL NOTA,-403072,-278051,0,0,-1241614
BKSJAT,01-Jun-24,DOUBLE INPUT,-212044,-276047,-21000,0,-744386
BKSJAT,01-Jun-24,INVOICE BEDA HARI,-66504,-7678718,-55000,0,-7906673
BKSJAT,01-Jun-24,KURANG INPUT (OJOL),0,0,0,0,0
BKSJAT,01-Jun-24,PROMO MARKETING/ADJUSTMENT,0,-33320,0,0,-44071
BKSJAT,01-Jun-24,SALAH SLOT PEMBAYARAN,515571,-130022,277000,0,-397145
BKSJAT,01-Jun-24,SELISIH IT,1340,-194229,0,0,109539
BKSJAT,01-Jun-24,SELISIH KURANG BAYAR OJOL,-44007,0,0,0,-47020
BKSJAT,01-Jun-24,SELISIH KURANG BAYAR QRIS,0,0,-110500,0,0
BKSJAT,01-Jun-24,SELISIH LEBIH BAYAR OJOL,27510,0,0,0,35517
BKSJAT,01-Jun-24,SELISIH LEBIH BAYAR QRIS,0,0,89009,0,0
BKSJAT,01-Jun-24,TIDAK ADA INVOICE OJOL,-95517,0,0,0,-277149
BKSJAT,01-Jun-24,TIDAK ADA INVOICE QRIS,0,0,-1069500,0,0
BKSJAT,01-Jun-24,TIDAK ADA TRANSAKSI DI WEB,164033,0,246134,0,165060
BKSJAT,01-Jun-24,TRANSAKSI KEMARIN,66504,7550420,55000,0,8049176
BKSJAT,01-Mar-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Mar-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Mar-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJAT,01-Mar-24,CANCEL NOTA,-799622,-426072,0,0,-2220108
BKSJAT,01-Mar-24,DOUBLE INPUT,-220040,-185031,-108000,0,-813974
BKSJAT,01-Mar-24,INVOICE BEDA HARI,-255033,-10970976,-580500,0,-10403810
BKSJAT,01-Mar-24,KURANG INPUT (OJOL),0,0,0,0,0
BKSJAT,01-Mar-24,PROMO MARKETING/ADJUSTMENT,0,-475.4,0,0,0
BKSJAT,01-Mar-24,SALAH SLOT PEMBAYARAN,-134034,0,-6432000,0,138085
BKSJAT,01-Mar-24,SELISIH IT,1252,-1640843,0,0,-410432
BKSJAT,01-Mar-24,SELISIH KURANG BAYAR OJOL,-28004,0,0,0,-1982
BKSJAT,01-Mar-24,SELISIH KURANG BAYAR QRIS,0,0,-191424,0,0
BKSJAT,01-Mar-24,SELISIH LEBIH BAYAR OJOL,1002,0,500,0,7503
BKSJAT,01-Mar-24,SELISIH LEBIH BAYAR QRIS,0,0,454600,0,0
BKSJAT,01-Mar-24,TIDAK ADA INVOICE OJOL,-57009,-252668,0,0,-531802
BKSJAT,01-Mar-24,TIDAK ADA INVOICE QRIS,0,0,-620500,0,0
BKSJAT,01-Mar-24,TIDAK ADA TRANSAKSI DI WEB,75015,0,301181,0,45526
BKSJAT,01-Mar-24,TRANSAKSI KEMARIN,255033,10561481,633000,0,10047615
BKSJAT,01-May-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJAT,01-May-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BKSJAT,01-May-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJAT,01-May-24,CANCEL NOTA,-940170,-30006,-114500,0,-1600799
BKSJAT,01-May-24,DOUBLE INPUT,-216038,-119022,0,0,-1436250
BKSJAT,01-May-24,INVOICE BEDA HARI,-127030,-6552458,-536000,0,-8097898
BKSJAT,01-May-24,KURANG INPUT (OJOL),0,0,0,0,0
BKSJAT,01-May-24,PROMO MARKETING/ADJUSTMENT,0,-108043,0,0,0
BKSJAT,01-May-24,SALAH SLOT PEMBAYARAN,-104515,-27509,234000,0,136578
BKSJAT,01-May-24,SELISIH IT,16053,-205,0,0,119693
BKSJAT,01-May-24,SELISIH KURANG BAYAR OJOL,-26507,0,-500,0,-29554
BKSJAT,01-May-24,SELISIH KURANG BAYAR QRIS,0,0,-230500,0,0
BKSJAT,01-May-24,SELISIH LEBIH BAYAR OJOL,0,0,1000,0,15509
BKSJAT,01-May-24,SELISIH LEBIH BAYAR QRIS,0,0,737401,0,0
BKSJAT,01-May-24,TIDAK ADA INVOICE OJOL,-177537,-83017,-76000,0,-348697
BKSJAT,01-May-24,TIDAK ADA INVOICE QRIS,0,0,-180000,0,0
BKSJAT,01-May-24,TIDAK ADA TRANSAKSI DI WEB,56009,0,78634,0,115034
BKSJAT,01-May-24,TRANSAKSI KEMARIN,127030,6409457,536000,0,7909323
BKSJUA,01-Feb-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJUA,01-Feb-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJUA,01-Feb-24,CANCEL NOTA,-2751000,-273685,-131500,0,-3115000
BKSJUA,01-Feb-24,DOUBLE INPUT,-189500,-78194,0,0,-1119500
BKSJUA,01-Feb-24,INVOICE BEDA HARI,-1800500,-18147904,-56500,0,-17587000
BKSJUA,01-Feb-24,PROMO MARKETING/ADJUSTMENT,0,361819,0,0,-108277
BKSJUA,01-Feb-24,SALAH SLOT PEMBAYARAN,192522,-157298,274500,0,9524
BKSJUA,01-Feb-24,SELISIH IT,-72114,-127280,0,0,-382678
BKSJUA,01-Feb-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-14500
BKSJUA,01-Feb-24,SELISIH KURANG BAYAR QRIS,0,0,-29000,0,0
BKSJUA,01-Feb-24,SELISIH LEBIH BAYAR QRIS,0,0,3100,0,0
BKSJUA,01-Feb-24,TIDAK ADA INVOICE OJOL,-43000,0,0,0,-200500
BKSJUA,01-Feb-24,TIDAK ADA INVOICE QRIS,0,0,-278000,0,0
BKSJUA,01-Feb-24,TIDAK ADA TRANSAKSI DI WEB,158510,52712,0,0,137569
BKSJUA,01-Feb-24,TRANSAKSI KEMARIN,1800500,18276091,56500,0,18915500
BKSJUA,01-Jan-24,CANCEL NOTA,-3780000,-473086,-158000,0,-3809500
BKSJUA,01-Jan-24,DOUBLE INPUT,-72000,0,0,0,-1185000
BKSJUA,01-Jan-24,INVOICE BEDA HARI,-2989000,-17028341,-1480000,0,-28309000
BKSJUA,01-Jan-24,PROMO MARKETING/ADJUSTMENT,0,-2899139,0,0,0
BKSJUA,01-Jan-24,SALAH SLOT PEMBAYARAN,124000,0,498000,0,-172500
BKSJUA,01-Jan-24,SELISIH KURANG BAYAR OJOL,-6000,0,0,0,-159990
BKSJUA,01-Jan-24,SELISIH KURANG BAYAR QRIS,0,0,-500,0,0
BKSJUA,01-Jan-24,SELISIH LEBIH BAYAR OJOL,44000,0,0,0,54500
BKSJUA,01-Jan-24,SELISIH LEBIH BAYAR QRIS,0,0,12000,0,0
BKSJUA,01-Jan-24,TIDAK ADA INVOICE OJOL,-103000,-56835,0,0,-590500
BKSJUA,01-Jan-24,TIDAK ADA INVOICE QRIS,0,0,-1365000,0,0
BKSJUA,01-Jan-24,TIDAK ADA TRANSAKSI DI WEB,118000,183840.8,11000,0,197000
BKSJUA,01-Jan-24,TRANSAKSI KEMARIN,2989000,16294582,1480000,0,26980500
CBICIB,01-Apr-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CBICIB,01-Apr-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
CBICIB,01-Apr-24,CANCEL NOTA,-163000,-1236979,0,0,-356500
CBICIB,01-Apr-24,DOUBLE INPUT,-80000,0,0,0,-410000
CBICIB,01-Apr-24,INVOICE BEDA HARI,0,-8379716,-497000,0,-4831500
CBICIB,01-Apr-24,KURANG INPUT (OJOL),0,0,0,0,0
CBICIB,01-Apr-24,PROMO MARKETING/ADJUSTMENT,0,-204196.2,0,0,-123508
CBICIB,01-Apr-24,SALAH SLOT PEMBAYARAN,0,0,23000,0,0
CBICIB,01-Apr-24,SELISIH IT,21272,-55720,0,0,288847
CBICIB,01-Apr-24,SELISIH KURANG BAYAR QRIS,0,0,-1000,0,0
CBICIB,01-Apr-24,SELISIH LEBIH BAYAR QRIS,0,0,5000,0,0
CBICIB,01-Apr-24,TIDAK ADA INVOICE OJOL,0,0,0,0,-98000
CBICIB,01-Apr-24,TIDAK ADA INVOICE QRIS,0,0,-155000,0,0
CBICIB,01-Apr-24,TIDAK ADA TRANSAKSI DI WEB,0,71004,100000,-34500,0
CBICIB,01-Apr-24,TRANSAKSI KEMARIN,0,7955632,612500,0,4831500
CBICIB,01-Aug-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CBICIB,01-Aug-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
CBICIB,01-Aug-24,CANCEL NOTA,-43000,-1064161,0,0,-104500
CBICIB,01-Aug-24,DOUBLE INPUT,0,-55204,0,0,0
CBICIB,01-Aug-24,INVOICE BEDA HARI,0,-6349472,-538000,0,-9493000
CBICIB,01-Aug-24,KURANG INPUT (OJOL),0,0,0,0,0
CBICIB,01-Aug-24,PROMO MARKETING/ADJUSTMENT,0,-34391.55,0,0,0
CBICIB,01-Aug-24,SALAH SLOT PEMBAYARAN,0,0,199000,0,-194000
CBICIB,01-Aug-24,SELISIH IT,7858,-11997,0,0,149348
CBICIB,01-Aug-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-1499
CBICIB,01-Aug-24,SELISIH KURANG BAYAR QRIS,0,0,-7500,0,0
CBICIB,01-Aug-24,SELISIH LEBIH BAYAR OJOL,3003,0,0,0,8000
CBICIB,01-Aug-24,SELISIH LEBIH BAYAR QRIS,0,0,6000,0,0
CBICIB,01-Aug-24,TIDAK ADA INVOICE OJOL,0,-75005,0,0,0
CBICIB,01-Aug-24,TIDAK ADA TRANSAKSI DI WEB,0,0,57500,100000,96501
CBICIB,01-Aug-24,TRANSAKSI KEMARIN,0,6130802,538000,0,8184000
CBICIB,01-Feb-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CBICIB,01-Feb-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
CBICIB,01-Feb-24,CANCEL NOTA,-364000,-683000,-44500,0,-533000
CBICIB,01-Feb-24,DOUBLE INPUT,0,0,0,0,-90000
CBICIB,01-Feb-24,INVOICE BEDA HARI,-71000,-4579000,-402500,0,-4079000
CBICIB,01-Feb-24,PROMO MARKETING/ADJUSTMENT,0,-207629,0,0,0
CBICIB,01-Feb-24,SALAH SLOT PEMBAYARAN,0,0,136033500,0,-135983000
CBICIB,01-Feb-24,SELISIH IT,12469,-3522800,0,0,-481975
CBICIB,01-Feb-24,SELISIH KURANG BAYAR OJOL,0,-18000,0,0,0
CBICIB,01-Feb-24,SELISIH KURANG BAYAR QRIS,0,0,134000,0,-135000
CBICIB,01-Feb-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,10500
CBICIB,01-Feb-24,SELISIH LEBIH BAYAR QRIS,0,0,10000,0,0
CBICIB,01-Feb-24,TIDAK ADA INVOICE OJOL,0,-206000,-34500,0,-158500
CBICIB,01-Feb-24,TIDAK ADA INVOICE QRIS,0,0,0,0,-34500
CBICIB,01-Feb-24,TIDAK ADA TRANSAKSI DI WEB,204036,0,79500,0,45526
CBICIB,01-Feb-24,TRANSAKSI KEMARIN,71000,4776000,402500,0,4299000
CBICIB,01-Jul-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CBICIB,01-Jul-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
CBICIB,01-Jul-24,CANCEL NOTA,-217000,-639108,0,0,-135500
CBICIB,01-Jul-24,DOUBLE INPUT,0,-131000,0,0,-76500
CBICIB,01-Jul-24,INVOICE BEDA HARI,0,-4561781,-381000,0,-6853000
CBICIB,01-Jul-24,PROMO MARKETING/ADJUSTMENT,0,-1856,0,0,0
CBICIB,01-Jul-24,SALAH SLOT PEMBAYARAN,0,0,15000,0,-13000
CBICIB,01-Jul-24,SELISIH IT,11696,-24012,0,0,3636
CBICIB,01-Jul-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-16500
CBICIB,01-Jul-24,SELISIH KURANG BAYAR QRIS,0,0,-4500,0,0
CBICIB,01-Jul-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,24500
CBICIB,01-Jul-24,SELISIH LEBIH BAYAR QRIS,0,0,2500,0,0
CBICIB,01-Jul-24,TIDAK ADA INVOICE OJOL,0,-45000,0,0,-69500
CBICIB,01-Jul-24,TIDAK ADA INVOICE QRIS,0,0,-55000,0,0
CBICIB,01-Jul-24,TIDAK ADA TRANSAKSI DI WEB,0,0,84209,0,146001
CBICIB,01-Jul-24,TRANSAKSI KEMARIN,0,4765385,453500,0,6666178
CBICIB,01-Jun-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CBICIB,01-Jun-24,CANCEL NOTA,0,-812193,0,0,-31000
CBICIB,01-Jun-24,DOUBLE INPUT,0,0,-47500,0,-31000
CBICIB,01-Jun-24,INVOICE BEDA HARI,0,-7492633,-730500,-50000,-507000
CBICIB,01-Jun-24,PROMO MARKETING/ADJUSTMENT,0,-2064,0,0,-43867
CBICIB,01-Jun-24,SALAH SLOT PEMBAYARAN,0,0,141000,0,-141000
CBICIB,01-Jun-24,SELISIH IT,109380,-18564,0,0,936453
CBICIB,01-Jun-24,SELISIH LEBIH BAYAR QRIS,0,0,101580,0,0
CBICIB,01-Jun-24,TIDAK ADA INVOICE OJOL,0,0,0,0,-44500
CBICIB,01-Jun-24,TIDAK ADA INVOICE QRIS,0,0,-67000,0,0
CBICIB,01-Jun-24,TIDAK ADA TRANSAKSI DI WEB,0,0,0,0,60034
CBICIB,01-Jun-24,TRANSAKSI KEMARIN,0,7292747,685000,50000,165000
CBICIB,01-Mar-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CBICIB,01-Mar-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
CBICIB,01-Mar-24,CANCEL NOTA,0,-682600,0,0,-630500
CBICIB,01-Mar-24,DOUBLE INPUT,0,0,0,0,-73500
CBICIB,01-Mar-24,INVOICE BEDA HARI,0,-5481790,-1339000,-168000,-33000
CBICIB,01-Mar-24,PROMO MARKETING/ADJUSTMENT,0,29000,0,0,0
CBICIB,01-Mar-24,SALAH SLOT PEMBAYARAN,0,0,19000,0,-50500
CBICIB,01-Mar-24,SELISIH IT,21667,-213400,0,0,441437
CBICIB,01-Mar-24,SELISIH KURANG BAYAR OJOL,0,-28800,0,0,-14472
CBICIB,01-Mar-24,SELISIH KURANG BAYAR QRIS,0,0,-500,0,0
CBICIB,01-Mar-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,24580
CBICIB,01-Mar-24,SELISIH LEBIH BAYAR QRIS,0,0,3000,0,0
CBICIB,01-Mar-24,TIDAK ADA INVOICE OJOL,0,-146000,0,0,0
CBICIB,01-Mar-24,TIDAK ADA INVOICE QRIS,0,0,-300000,0,0
CBICIB,01-Mar-24,TIDAK ADA TRANSAKSI DI WEB,0,0,155500,0,0
CBICIB,01-Mar-24,TRANSAKSI KEMARIN,0,5550240,1214000,168000,33000
CBICIB,01-May-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
